experiment_id,makespan_attempt,makespan,zones_attempted,zones_solved,total_waiting_attempts,total_lazy_iterations,total_cnf_clauses,total_cnf_variables,total_mdd_build_ms,total_cnf_build_ms,total_lazy_wall_ms,total_lazy_solver_wall_ms,total_lazy_solver_reported_ms,attempt_wall_ms,solved
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx0-seed42-1783609056856,0,51,1,1,2,9,698,128,0.000000,0.172000,0.458000,0.385000,0.052073,4.333000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx1-seed42-1783609056909,0,45,1,1,2,3,145,64,0.000000,0.095000,0.310000,0.256000,0.026333,7.852000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx2-seed42-1783609056960,0,50,1,1,1,1,251,89,0.000000,0.147000,0.285000,0.260000,0.030405,7.648000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx3-seed42-1783609057011,0,44,3,3,8,34,1183,347,0.000000,0.476000,1.662000,1.322000,0.290844,9.273000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx4-seed42-1783609057060,0,51,4,4,10,22,931,314,0.000000,0.474000,1.171000,0.942000,0.123408,11.818000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx5-seed42-1783609057109,0,51,6,6,13,41,985,319,0.000000,0.383000,1.247000,0.928000,0.136827,8.668000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx6-seed42-1783609057163,0,44,1,1,1,1,85,36,0.000000,0.071000,0.187000,0.162000,0.023351,7.044000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx7-seed42-1783609057215,0,49,3,3,6,15,404,137,0.000000,0.320000,0.951000,0.741000,0.099241,10.432000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx8-seed42-1783609057265,0,40,4,3,10,21,1122,319,0.000000,0.438000,0.981000,0.823000,0.072643,9.162000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx9-seed42-1783609057316,0,49,3,3,8,21,540,187,0.000000,0.308000,0.903000,0.694000,0.093519,9.372000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx10-seed42-1783609057365,0,48,7,4,15,35,1538,567,0.000000,0.665000,1.550000,1.242000,0.140195,10.978000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx11-seed42-1783609057416,0,44,2,1,9,21,1470,378,0.000000,0.594000,1.299000,1.129000,0.127193,9.429000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-5_scen-agents10-idx0-seed42-1783609057466,0,52,4,4,9,19,508,183,0.000000,0.163000,0.482000,0.376000,0.043901,5.161000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-5_scen-agents10-idx1-seed42-1783609057518,0,45,3,2,10,20,1601,387,0.000000,0.670000,1.896000,1.721000,0.123479,10.354000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-5_scen-agents10-idx2-seed42-1783609057568,0,46,5,5,7,19,694,190,0.000000,0.264000,0.818000,0.661000,0.090536,8.442000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-5_scen-agents10-idx3-seed42-1783609057620,0,51,1,1,4,9,827,211,0.000000,0.571000,1.030000,0.883000,0.077089,9.110000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-5_scen-agents10-idx4-seed42-1783609057670,0,45,2,2,2,7,321,81,0.000000,0.105000,0.347000,0.263000,0.042022,5.381000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-5_scen-agents10-idx5-seed42-1783609057720,0,52,2,2,2,4,126,40,0.000000,0.072000,0.257000,0.203000,0.029569,7.404000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-5_scen-agents10-idx6-seed42-1783609057772,0,47,6,6,13,35,2239,604,0.000000,0.786000,2.138000,1.849000,0.200093,10.861000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-5_scen-agents10-idx7-seed42-1783609057822,0,37,1,1,2,5,208,96,0.000000,0.177000,0.541000,0.407000,0.041790,8.226000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-5_scen-agents10-idx8-seed42-1783609057872,0,53,21,3,57,136,17588585,237813,0.013000,16549.923000,26251.293000,26130.044000,170.500633,43484.520000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-5_scen-agents10-idx9-seed42-1783609101417,0,41,4,4,9,17,385,172,0.000000,0.203000,0.619000,0.472000,0.054620,8.688000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-5_scen-agents10-idx10-seed42-1783609101467,0,49,2,2,4,11,212,78,0.000000,0.095000,0.340000,0.252000,0.044382,6.785000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-5_scen-agents10-idx11-seed42-1783609101519,0,50,1,1,2,3,136,63,0.000000,0.077000,0.169000,0.130000,0.016312,6.409000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-6_scen-agents10-idx0-seed42-1783609101569,0,52,5,5,12,29,88851,5811,0.000000,33.064000,55.960000,54.987000,1.572439,103.888000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-6_scen-agents10-idx1-seed42-1783609101721,0,48,2,2,2,7,296,76,0.000000,0.084000,0.283000,0.222000,0.045068,4.610000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-6_scen-agents10-idx2-seed42-1783609101770,0,46,1,1,1,2,91,26,0.000000,0.047000,0.137000,0.113000,0.016943,6.327000,1
