experiment_id,makespan_attempt,makespan,zones_attempted,zones_solved,total_waiting_attempts,total_lazy_iterations,total_cnf_clauses,total_cnf_variables,total_mdd_build_ms,total_cnf_build_ms,total_lazy_wall_ms,total_lazy_solver_wall_ms,total_lazy_solver_reported_ms,attempt_wall_ms,solved
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-1_scen-agents10-idx32-seed42-1761041209558,0,192,2,2,4,8,117,48,0.000000,0.069000,0.182000,0.133000,0.018380,72.860000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-1_scen-agents10-idx33-seed42-1761041209758,0,214,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,79.880000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-1_scen-agents10-idx34-seed42-1761041209960,0,221,1,1,1,4,22,9,0.000000,0.015000,0.079000,0.055000,0.008472,78.342000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-1_scen-agents10-idx35-seed42-1761041210158,0,209,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,74.556000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-1_scen-agents10-idx36-seed42-1761041210361,0,206,2,2,4,11,115,47,0.000000,0.054000,0.194000,0.136000,0.019702,67.739000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-1_scen-agents10-idx37-seed42-1761041210560,0,147,2,2,4,6,76,39,0.000000,0.033000,0.126000,0.093000,0.011027,54.705000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-1_scen-agents10-idx38-seed42-1761041210710,0,203,3,2,10,20,375,155,0.000000,0.212000,0.408000,0.305000,0.036400,83.062000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-1_scen-agents10-idx39-seed42-1761041210917,0,218,2,1,5,9,167,73,0.000000,0.109000,0.197000,0.154000,0.014860,77.529000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-1_scen-agents10-idx40-seed42-1761041211116,0,182,1,1,1,4,22,9,0.000000,0.011000,0.081000,0.057000,0.008745,70.395000,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-10-20-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-10-20-10-2-2-even-1_scen-agents10-idx41-seed42-1761041211316,0,210,1,1,3,7,93,38,0.000000,0.055000,0.147000,0.110000,0.016697,71.931000,1
