experiment_id,makespan_attempt,zone_attempt,waiting_attempt,waiting_budget,zone_positions,segment_count,agent_count,start_t,end_t,cnf_clauses,cnf_variables,mdd_build_ms,cnf_build_ms,attempt_wall_ms,lazy_iterations,lazy_total_wall_ms,lazy_solver_wall_ms,lazy_solver_reported_ms,applied_waiting,extended_window,solved
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx28-seed42-1783520035196,0,0,1,1,4,2,2,102,105,18,9,0.000000,0.011000,0.516000,2,0.030000,0.020000,0.002168,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx28-seed42-1783520035196,0,0,2,2,4,2,2,102,107,41,17,0.000000,0.019000,0.384000,2,0.042000,0.034000,0.004860,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx28-seed42-1783520035196,0,0,3,3,4,2,2,102,110,74,29,0.000000,0.030000,0.081000,1,0.040000,0.039000,0.000000,0,0,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx28-seed42-1783520035196,0,1,0,0,14,2,2,100,106,31,16,0.000000,0.019000,0.378000,2,0.037000,0.024000,0.001466,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx28-seed42-1783520035196,0,1,1,1,14,2,2,100,107,46,23,0.000000,0.026000,0.359000,2,0.051000,0.036000,0.004542,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx28-seed42-1783520035196,0,0,0,0,5,2,2,280,282,25,10,0.000000,0.020000,0.392000,2,0.043000,0.031000,0.002471,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx31-seed42-1783520039803,0,0,0,0,5,2,2,170,172,11,6,0.000000,0.013000,0.472000,2,0.048000,0.036000,0.006653,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx31-seed42-1783520039803,0,0,1,1,5,2,2,170,173,18,9,0.000000,0.013000,0.511000,2,0.029000,0.019000,0.002116,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx31-seed42-1783520039803,0,0,2,2,5,2,2,170,175,51,19,0.000000,0.062000,0.430000,2,0.048000,0.040000,0.004679,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx31-seed42-1783520039803,0,0,3,3,5,2,2,170,178,99,34,0.000000,0.078000,0.145000,1,0.055000,0.054000,0.000000,0,0,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx31-seed42-1783520039803,0,1,0,0,24,2,2,168,174,54,26,0.000000,0.034000,0.382000,2,0.060000,0.043000,0.006327,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx33-seed42-1783520043015,0,0,0,0,8,2,2,164,166,13,7,0.000000,0.017000,0.332000,2,0.060000,0.040000,0.009783,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx34-seed42-1783520044373,0,0,0,0,5,2,2,216,218,25,10,0.000000,0.018000,0.374000,2,0.052000,0.038000,0.009023,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx35-seed42-1783520045923,0,0,0,0,21,3,3,1,11,96,46,0.000000,0.035000,0.585000,2,0.102000,0.081000,0.010926,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx35-seed42-1783520045923,0,0,1,1,21,3,3,1,12,146,63,0.000000,0.173000,0.581000,1,0.096000,0.084000,0.011526,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx40-seed42-1783520053496,0,0,0,0,5,2,2,443,445,24,10,0.000000,0.029000,0.482000,1,0.043000,0.036000,0.008268,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx49-seed42-1783520067547,0,0,0,0,7,2,2,71,73,11,6,0.000000,0.009000,0.584000,2,0.040000,0.027000,0.007196,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx49-seed42-1783520067547,0,0,1,1,7,2,2,71,74,21,11,0.000000,0.011000,0.336000,1,0.027000,0.021000,0.001967,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx55-seed42-1783520076768,0,0,0,0,5,2,2,82,84,11,6,0.000000,0.010000,0.345000,2,0.038000,0.027000,0.008239,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx55-seed42-1783520076768,0,0,1,1,5,2,2,82,85,17,9,0.000000,0.009000,0.289000,1,0.025000,0.019000,0.002058,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx58-seed42-1783520081329,0,0,0,0,5,2,2,172,174,11,6,0.000000,0.012000,0.348000,2,0.034000,0.024000,0.006393,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx58-seed42-1783520081329,0,0,1,1,5,2,2,172,175,17,9,0.000000,0.013000,0.304000,1,0.024000,0.018000,0.002000,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx61-seed42-1783520085693,0,0,0,0,5,2,2,192,194,24,10,0.000000,0.021000,0.411000,1,0.052000,0.041000,0.010369,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx63-seed42-1783520088645,0,0,0,0,6,2,2,143,145,11,6,0.000000,0.012000,0.660000,2,0.052000,0.040000,0.006920,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_Berlin_1_256_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_Berlin_1_256-even-1_scen-agents10-idx63-seed42-1783520088645,0,0,1,1,6,2,2,143,146,20,10,0.000000,0.013000,0.386000,2,0.028000,0.020000,0.001773,1,1,0
